input,target_position,completion
Sarah helps Daniel. Susan helps Karen. Tom helps Ryan. David helps Sophia. Alex helps Brian. Lisa helps Grace. Anna helps Thomas. Amy helps Adam. Emma helps Olivia. Kevin helps Jason. Peter helps Jake. James helps Emily. Sarah helps,1,Daniel
Peter likes Jason. Paul likes Karen. Kate likes Adam. Mark likes Sophia. Tom likes Emily. Kevin likes Jake. Lisa likes Eric. David likes Daniel. Sarah likes Andrew. Laura likes Olivia. John likes Grace. James likes Lucy. Peter likes,1,Jason
Tom sees Zoe. Paul sees Helen. Mary sees Sophia. Kate sees Lucy. Peter sees Jason. Mike sees Emily. Sarah sees Olivia. Emma sees Daniel. Lisa sees Thomas. Laura sees Eric. Susan sees Linda. Chris sees Jane. Tom sees,1,Zoe
Paul hates Karen. Mark hates Zoe. David hates Thomas. Amy hates Lucy. Lisa hates Helen. Sarah hates Robert. James hates Jake. Laura hates Adam. Mike hates Jane. Susan hates Olivia. Tom hates Linda. Peter hates Jason. Paul hates,1,Karen
Mary needs Jake. Amy needs Linda. Mike needs Daniel. Sarah needs Lucy. Mark needs Olivia. David needs Sophia. Kevin needs Karen. Emma needs Eric. John needs Zoe. Anna needs Robert. Lisa needs Ryan. James needs Adam. Amy needs,2,Linda
Laura fears Daniel. Anna fears Zoe. Susan fears Andrew. Kate fears Grace. Amy fears Helen. Paul fears Lucy. Peter fears Jane. Alex fears Sophia. Kevin fears Jake. Mark fears Brian. Chris fears Karen. James fears Robert. Anna fears,2,Zoe
Mark knows Jason. Tom knows Brian. Paul knows Olivia. Emma knows Eric. Chris knows Grace. Susan knows Thomas. Peter knows Lucy. Kevin knows Zoe. Laura knows Jake. David knows Jane. Sarah knows Linda. Alex knows Ryan. Tom knows,2,Brian
Paul calls Eric. Kate calls Jane. Chris calls Jason. Alex calls Grace. Laura calls Adam. Susan calls Jake. Emma calls Olivia. Mary calls Linda. Lisa calls Helen. Peter calls Brian. James calls Ryan. John calls Sophia. Kate calls,2,Jane
Emma follows Zoe. Mike follows Robert. Laura follows Linda. James follows Grace. Alex follows Ryan. Peter follows Olivia. Mary follows Jane. Mark follows Daniel. Paul follows Brian. Lisa follows Jake. Tom follows Karen. Susan follows Sophia. Mike follows,2,Robert
Lisa follows Sophia. James follows Jake. Susan follows Jane. Kate follows Andrew. Paul follows Brian. John follows Lucy. Chris follows Helen. Mike follows Eric. Tom follows Olivia. Alex follows Karen. Sarah follows Jason. Amy follows Linda. James follows,2,Jake
Alex sees Eric. Tom sees Brian. John sees Sophia. Kate sees Robert. Paul sees Ryan. David sees Linda. Sarah sees Helen. James sees Grace. Laura sees Zoe. Peter sees Olivia. Anna sees Jake. Lisa sees Daniel. Tom sees,2,Brian
Alex fears Emily. Lisa fears Lucy. Kate fears Jake. Mark fears Brian. Mary fears Helen. Susan fears Jason. Amy fears Ryan. Mike fears Linda. Peter fears Robert. James fears Andrew. John fears Eric. Tom fears Daniel. Lisa fears,2,Lucy
Emma knows Brian. Mary knows Linda. Lisa knows Jane. Chris knows Jason. Kevin knows Emily. Amy knows Grace. Laura knows Olivia. Sarah knows Ryan. James knows Lucy. Peter knows Robert. Anna knows Karen. Mike knows Daniel. Mary knows,2,Linda
Kate wants Grace. Chris wants Emily. David wants Linda. John wants Helen. Mike wants Brian. Paul wants Ryan. Amy wants Karen. Emma wants Eric. Peter wants Jason. James wants Jane. Tom wants Sophia. Kevin wants Zoe. Chris wants,2,Emily
Lisa calls Brian. Tom calls Daniel. Susan calls Andrew. Sarah calls Ryan. Mary calls Eric. Kate calls Lucy. Kevin calls Sophia. Alex calls Emily. Anna calls Karen. Chris calls Zoe. Amy calls Jane. Laura calls Robert. Tom calls,2,Daniel
Kate hates Olivia. Tom hates Eric. Mary hates Jane. Kevin hates Jason. Amy hates Daniel. Peter hates Jake. James hates Sophia. David hates Karen. Paul hates Helen. Laura hates Brian. Lisa hates Grace. Anna hates Lucy. Tom hates,2,Eric
Sarah hates Olivia. Laura hates Brian. Lisa hates Adam. Mike hates Grace. Anna hates Sophia. Paul hates Karen. David hates Jason. James hates Thomas. Susan hates Emily. Alex hates Linda. Chris hates Lucy. Mark hates Eric. Laura hates,2,Brian
Susan knows Helen. James knows Sophia. Alex knows Karen. Mike knows Daniel. Amy knows Jake. Tom knows Linda. John knows Jane. Lisa knows Brian. Paul knows Zoe. David knows Jason. Mary knows Robert. Sarah knows Andrew. James knows,2,Sophia
Kate hates Daniel. Laura hates Helen. Susan hates Jane. Paul hates Olivia. Chris hates Andrew. Emma hates Jake. Peter hates Robert. Mary hates Zoe. David hates Brian. Tom hates Ryan. James hates Linda. Anna hates Karen. Laura hates,2,Helen
Lisa helps Ryan. Mike helps Eric. Peter helps Helen. Mary helps Jane. Kate helps Sophia. James helps Jake. Sarah helps Adam. Tom helps Olivia. Alex helps Zoe. Emma helps Karen. Anna helps Thomas. John helps Andrew. Mike helps,2,Eric
Kate likes Grace. Sarah likes Jake. Amy likes Brian. Lisa likes Andrew. Anna likes Linda. Chris likes Helen. Laura likes Sophia. Alex likes Thomas. John likes Jane. Kevin likes Jason. Peter likes Zoe. Emma likes Adam. Sarah likes,2,Jake
John hates Ryan. Mary hates Lucy. David hates Andrew. Sarah hates Sophia. Mark hates Zoe. Alex hates Linda. James hates Karen. Susan hates Jason. Peter hates Jane. Tom hates Thomas. Chris hates Helen. Emma hates Adam. Mary hates,2,Lucy
James trusts Linda. Laura trusts Adam. Peter trusts Lucy. Kate trusts Grace. David trusts Emily. Paul trusts Daniel. Sarah trusts Eric. Mary trusts Sophia. Amy trusts Andrew. Mike trusts Ryan. John trusts Jason. Susan trusts Thomas. Laura trusts,2,Adam
James asks Helen. Paul asks Jake. Alex asks Sophia. Kevin asks Zoe. Laura asks Jane. Sarah asks Emily. Peter asks Daniel. Chris asks Linda. Anna asks Jason. Lisa asks Grace. David asks Brian. Mark asks Thomas. Paul asks,2,Jake
Paul likes Thomas. Mike likes Daniel. Emma likes Helen. John likes Grace. Sarah likes Ryan. Kate likes Brian. Mark likes Karen. Susan likes Sophia. Lisa likes Emily. Chris likes Jake. Tom likes Zoe. Peter likes Eric. Emma likes,3,Helen
Sarah visits Thomas. Peter visits Daniel. Paul visits Karen. Mary visits Eric. Susan visits Emily. John visits Ryan. Laura visits Adam. Emma visits Jason. Tom visits Zoe. James visits Sophia. Mike visits Helen. Kevin visits Lucy. Paul visits,3,Karen
Alex knows Andrew. Kate knows Brian. Chris knows Robert. Lisa knows Emily. Mike knows Sophia. David knows Eric. Susan knows Jake. Mary knows Helen. Sarah knows Jason. Amy knows Olivia. James knows Linda. Peter knows Zoe. Chris knows,3,Robert
Amy helps Eric. Alex helps Jane. Mary helps Zoe. Mark helps Sophia. Susan helps Ryan. Lisa helps Daniel. Mike helps Jason. Anna helps Linda. Emma helps Emily. David helps Grace. Chris helps Lucy. Sarah helps Karen. Mary helps,3,Zoe
Lisa trusts Lucy. John trusts Adam. Sarah trusts Jake. Alex trusts Linda. Tom trusts Eric. Amy trusts Daniel. Kevin trusts Karen. James trusts Thomas. Mike trusts Andrew. Kate trusts Sophia. Emma trusts Helen. Paul trusts Zoe. Sarah trusts,3,Jake
Amy loves Jane. David loves Andrew. Paul loves Robert. Tom loves Thomas. Sarah loves Daniel. Mark loves Adam. James loves Grace. Peter loves Jason. Chris loves Eric. Alex loves Emily. Laura loves Jake. Lisa loves Linda. Paul loves,3,Robert
Amy wants Andrew. Tom wants Robert. James wants Helen. Sarah wants Thomas. David wants Adam. John wants Daniel. Mark wants Eric. Paul wants Karen. Alex wants Ryan. Emma wants Jason. Mike wants Lucy. Lisa wants Sophia. James wants,3,Helen
Chris visits Brian. Sarah visits Karen. Kevin visits Sophia. Anna visits Thomas. John visits Adam. Paul visits Olivia. David visits Jake. Susan visits Grace. Tom visits Ryan. James visits Jane. Mark visits Jason. Mike visits Zoe. Kevin visits,3,Sophia
Susan tells Thomas. Mark tells Brian. Lisa tells Olivia. John tells Helen. Emma tells Daniel. Alex tells Adam. Mike tells Andrew. David tells Karen. Laura tells Lucy. James tells Jane. Anna tells Jason. Chris tells Sophia. Lisa tells,3,Olivia
James follows Sophia. David follows Thomas. Kate follows Lucy. Tom follows Zoe. Peter follows Andrew. Kevin follows Jason. John follows Helen. Paul follows Jane. Susan follows Brian. Anna follows Robert. Mark follows Karen. Sarah follows Ryan. Kate follows,3,Lucy
Lisa likes Linda. Mark likes Eric. Mike likes Daniel. Laura likes Robert. Tom likes Karen. Alex likes Brian. Chris likes Emily. Anna likes Lucy. Kevin likes Jake. Amy likes Helen. James likes Thomas. Peter likes Andrew. Mike likes,3,Daniel
Mark thanks Adam. Paul thanks Thomas. Laura thanks Lucy. Mary thanks Ryan. James thanks Jake. Tom thanks Jane. Anna thanks Sophia. Alex thanks Jason. Lisa thanks Karen. Peter thanks Brian. Sarah thanks Daniel. Susan thanks Grace. Laura thanks,3,Lucy
David calls Jane. Peter calls Jake. John calls Linda. Mike calls Ryan. Anna calls Daniel. Alex calls Robert. Lisa calls Jason. Emma calls Lucy. Tom calls Helen. Chris calls Eric. Paul calls Brian. Susan calls Thomas. John calls,3,Linda
Tom loves Emily. Susan loves Helen. Mike loves Jason. Mark loves Zoe. David loves Sophia. Lisa loves Ryan. Kate loves Jake. Anna loves Linda. John loves Andrew. James loves Thomas. Emma loves Olivia. Mary loves Jane. Mike loves,3,Jason
Sarah visits Linda. Kate visits Eric. Kevin visits Emily. Anna visits Karen. Susan visits Olivia. Paul visits Helen. John visits Sophia. Mary visits Daniel. Emma visits Jake. Laura visits Ryan. David visits Thomas. Mark visits Lucy. Kevin visits,3,Emily
James texts Jason. Mike texts Emily. Lisa texts Olivia. Mary texts Ryan. Sarah texts Grace. Anna texts Karen. John texts Jake. Kevin texts Sophia. Kate texts Jane. Chris texts Helen. Alex texts Daniel. Laura texts Eric. Lisa texts,3,Olivia
Lisa meets Emily. Susan meets Grace. John meets Zoe. Paul meets Andrew. Mary meets Brian. Amy meets Robert. Kate meets Karen. Mark meets Eric. Kevin meets Adam. Mike meets Sophia. Laura meets Daniel. James meets Jane. John meets,3,Zoe
Kevin pays Helen. Kate pays Thomas. Peter pays Olivia. Lisa pays Karen. Mike pays Robert. Tom pays Jake. Paul pays Grace. Chris pays Ryan. Mary pays Emily. Laura pays Jason. Amy pays Jane. Anna pays Lucy. Peter pays,3,Olivia
Emma wants Ryan. Mike wants Brian. Tom wants Grace. Sarah wants Jason. Anna wants Helen. Paul wants Daniel. Peter wants Jane. Kevin wants Jake. Mary wants Lucy. James wants Eric. David wants Karen. Amy wants Zoe. Tom wants,3,Grace
Mary knows Jason. Amy knows Jane. Sarah knows Andrew. Peter knows Sophia. Susan knows Ryan. Paul knows Karen. David knows Lucy. John knows Linda. Alex knows Helen. Anna knows Olivia. Emma knows Daniel. Mark knows Grace. Sarah knows,3,Andrew
Susan sees Andrew. Emma sees Helen. Kate sees Emily. Anna sees Robert. Laura sees Jane. Tom sees Ryan. Mark sees Daniel. Peter sees Eric. Chris sees Jake. Alex sees Adam. Mike sees Karen. James sees Linda. Anna sees,4,Robert
Paul finds Lucy. Kate finds Emily. David finds Grace. Kevin finds Daniel. Mary finds Olivia. Chris finds Helen. Alex finds Andrew. Anna finds Robert. Emma finds Jane. Laura finds Jason. Mark finds Zoe. Mike finds Ryan. Kevin finds,4,Daniel
Amy meets Emily. Mike meets Jason. David meets Karen. John meets Zoe. Sarah meets Brian. Paul meets Jane. Alex meets Robert. Laura meets Helen. James meets Andrew. Mary meets Ryan. Anna meets Grace. Kevin meets Sophia. John meets,4,Zoe
Lisa finds Ryan. James finds Daniel. Tom finds Jake. Kevin finds Olivia. John finds Linda. Mark finds Jane. Anna finds Helen. Mary finds Lucy. Laura finds Emily. Amy finds Sophia. Mike finds Adam. Paul finds Eric. Kevin finds,4,Olivia
James likes Zoe. Anna likes Robert. David likes Adam. Emma likes Daniel. Mary likes Jane. Kate likes Helen. Laura likes Andrew. Peter likes Thomas. Chris likes Jake. Kevin likes Brian. Amy likes Emily. Mark likes Lucy. Emma likes,4,Daniel
Tom wants Daniel. Lisa wants Jake. Laura wants Linda. Chris wants Robert. Mary wants Emily. Anna wants Thomas. Peter wants Jason. Alex wants Adam. Sarah wants Olivia. Mark wants Eric. Kate wants Andrew. David wants Ryan. Chris wants,4,Robert
Chris asks Adam. Peter asks Ryan. Mike asks Karen. Sarah asks Robert. Mark asks Olivia. David asks Jane. Emma asks Lucy. Tom asks Sophia. James asks Helen. Kevin asks Jason. Lisa asks Grace. Susan asks Thomas. Sarah asks,4,Robert
Susan needs Thomas. Tom needs Adam. Chris needs Jane. Anna needs Jake. Lisa needs Daniel. Mike needs Eric. Kate needs Brian. Mark needs Linda. Kevin needs Lucy. James needs Helen. Emma needs Ryan. Paul needs Olivia. Anna needs,4,Jake
Peter thanks Brian. Paul thanks Linda. Emma thanks Olivia. Mary thanks Lucy. Anna thanks Grace. Amy thanks Sophia. Kate thanks Thomas. Mike thanks Andrew. Sarah thanks Eric. Tom thanks Karen. Chris thanks Helen. Susan thanks Jason. Mary thanks,4,Lucy
Amy pays Emily. Mary pays Zoe. Mike pays Robert. Mark pays Thomas. Susan pays Daniel. Alex pays Sophia. Anna pays Ryan. Kevin pays Olivia. David pays Lucy. Chris pays Linda. Tom pays Jane. James pays Adam. Mark pays,4,Thomas
Emma thanks Daniel. Chris thanks Brian. Mark thanks Jason. John thanks Eric. Tom thanks Ryan. Mary thanks Zoe. Susan thanks Jane. Amy thanks Grace. Alex thanks Lucy. David thanks Adam. Kevin thanks Robert. James thanks Jake. John thanks,4,Eric
Mike asks Jane. Mark asks Helen. Sarah asks Sophia. James asks Olivia. Laura asks Zoe. Anna asks Jason. David asks Thomas. Emma asks Grace. Alex asks Brian. Paul asks Karen. Tom asks Ryan. Kate asks Linda. James asks,4,Olivia
Amy visits Lucy. Tom visits Jane. Mark visits Robert. Mary visits Grace. Alex visits Karen. James visits Daniel. Kate visits Sophia. John visits Linda. Sarah visits Thomas. Anna visits Eric. Chris visits Adam. Lisa visits Emily. Mary visits,4,Grace
John likes Jane. Laura likes Brian. Mary likes Olivia. Anna likes Emily. James likes Eric. Mike likes Zoe. Peter likes Daniel. Amy likes Grace. Lisa likes Thomas. Alex likes Adam. Kevin likes Lucy. Susan likes Jake. Anna likes,4,Emily
Mike visits Karen. Anna visits Zoe. Chris visits Adam. Kevin visits Olivia. Paul visits Eric. Kate visits Robert. Tom visits Emily. David visits Grace. Sarah visits Daniel. Alex visits Andrew. Lisa visits Jake. Peter visits Jane. Kevin visits,4,Olivia
James finds Andrew. Susan finds Jane. David finds Linda. Emma finds Emily. Mark finds Robert. Kate finds Lucy. Laura finds Grace. Anna finds Ryan. John finds Eric. Chris finds Jake. Peter finds Jason. Amy finds Daniel. Emma finds,4,Emily
Sarah needs Adam. Alex needs Jane. Mark needs Robert. Tom needs Grace. Emma needs Zoe. Lisa needs Emily. Anna needs Daniel. John needs Eric. David needs Ryan. Kevin needs Linda. James needs Jason. Paul needs Andrew. Tom needs,4,Grace
Emma sees Sophia. Susan sees Linda. Lisa sees Andrew. Peter sees Zoe. Mary sees Ryan. Mark sees Daniel. Chris sees Grace. Tom sees Jason. Anna sees Adam. Alex sees Jake. Kevin sees Jane. Mike sees Emily. Peter sees,4,Zoe
Susan fears Brian. Mary fears Andrew. Paul fears Jake. Mike fears Jason. Lisa fears Ryan. Sarah fears Adam. Alex fears Jane. Kate fears Sophia. Anna fears Thomas. James fears Linda. Tom fears Daniel. Peter fears Emily. Mike fears,4,Jason
Laura fears Eric. Mike fears Helen. Emma fears Andrew. Tom fears Brian. Mary fears Sophia. Chris fears Olivia. Sarah fears Karen. Paul fears Thomas. Kate fears Jake. James fears Adam. Alex fears Zoe. Mark fears Ryan. Tom fears,4,Brian
Tom knows Jason. Mary knows Grace. Kevin knows Robert. Anna knows Lucy. Mark knows Andrew. Paul knows Karen. Chris knows Olivia. Alex knows Adam. Emma knows Thomas. Sarah knows Brian. Susan knows Sophia. Mike knows Ryan. Mark knows,5,Andrew
David meets Jason. Anna meets Lucy. Lisa meets Andrew. Kate meets Brian. Laura meets Daniel. Amy meets Emily. Alex meets Jake. Mark meets Grace. Susan meets Ryan. Tom meets Sophia. Chris meets Eric. Mary meets Olivia. Laura meets,5,Daniel
Laura wants Sophia. John wants Daniel. James wants Eric. Mary wants Grace. Susan wants Helen. Lisa wants Emily. Emma wants Jane. Paul wants Jason. Mike wants Linda. Sarah wants Lucy. Kate wants Karen. Mark wants Zoe. Susan wants,5,Helen
Tom helps Daniel. Kate helps Robert. Peter helps Jason. Chris helps Grace. Kevin helps Thomas. Mary helps Jane. Laura helps Linda. Alex helps Eric. Sarah helps Sophia. Mark helps Emily. David helps Ryan. Amy helps Zoe. Kevin helps,5,Thomas
Emma knows Eric. Alex knows Helen. John knows Jake. Mary knows Karen. James knows Daniel. Tom knows Robert. Kate knows Grace. Kevin knows Sophia. Chris knows Jane. Paul knows Jason. Mike knows Lucy. Peter knows Zoe. James knows,5,Daniel
John follows Karen. Mary follows Emily. Kate follows Jake. Emma follows Lucy. Paul follows Olivia. Susan follows Linda. Laura follows Brian. Alex follows Eric. Amy follows Ryan. Lisa follows Robert. Tom follows Grace. Sarah follows Helen. Paul follows,5,Olivia
Sarah texts Brian. Tom texts Olivia. Amy texts Grace. Kate texts Thomas. Laura texts Daniel. Kevin texts Emily. Lisa texts Lucy. David texts Jake. James texts Karen. Mary texts Robert. Mark texts Helen. Alex texts Zoe. Laura texts,5,Daniel
David trusts Adam. Amy trusts Karen. Sarah trusts Andrew. Susan trusts Emily. Peter trusts Helen. James trusts Olivia. John trusts Daniel. Emma trusts Lucy. Paul trusts Linda. Anna trusts Sophia. Kate trusts Zoe. Mark trusts Jane. Peter trusts,5,Helen
Tom visits Olivia. Lisa visits Zoe. Anna visits Robert. Laura visits Linda. Peter visits Adam. Mark visits Sophia. Alex visits Jake. Mike visits Thomas. Paul visits Brian. Susan visits Karen. David visits Ryan. Amy visits Jason. Peter visits,5,Adam
Kate needs Adam. Mary needs Andrew. Kevin needs Lucy. Amy needs Zoe. Laura needs Thomas. Mike needs Daniel. Emma needs Sophia. Paul needs Grace. Peter needs Robert. Susan needs Olivia. John needs Emily. Anna needs Jason. Laura needs,5,Thomas
Mark meets Helen. Amy meets Eric. Tom meets Grace. James meets Linda. Lisa meets Jake. Alex meets Thomas. Mike meets Ryan. Laura meets Andrew. Chris meets Adam. John meets Jane. Emma meets Zoe. David meets Olivia. Lisa meets,5,Jake
Alex helps Adam. John helps Grace. James helps Andrew. Paul helps Emily. Kevin helps Jane. Anna helps Daniel. Susan helps Jason. Peter helps Thomas. Emma helps Ryan. David helps Eric. Amy helps Brian. Chris helps Linda. Kevin helps,5,Jane
Kate visits Robert. Lisa visits Emily. Alex visits Jake. James visits Jane. David visits Adam. Mark visits Olivia. John visits Linda. Mary visits Eric. Amy visits Sophia. Kevin visits Thomas. Tom visits Andrew. Sarah visits Brian. David visits,5,Adam
John fears Emily. Lisa fears Daniel. Kate fears Andrew. Mark fears Helen. Laura fears Thomas. Mary fears Jane. Anna fears Brian. Peter fears Olivia. Emma fears Sophia. Susan fears Ryan. Amy fears Eric. Alex fears Karen. Laura fears,5,Thomas
Mike thanks Emily. John thanks Brian. Alex thanks Grace. Emma thanks Adam. Susan thanks Karen. Sarah thanks Ryan. Kate thanks Olivia. Kevin thanks Sophia. James thanks Thomas. Paul thanks Linda. Tom thanks Lucy. Amy thanks Helen. Susan thanks,5,Karen
Amy sees Eric. Kate sees Adam. Anna sees Grace. Paul sees Olivia. Peter sees Linda. Kevin sees Jason. James sees Andrew. Tom sees Daniel. John sees Jane. Susan sees Thomas. Emma sees Helen. Mary sees Sophia. Peter sees,5,Linda
Mark pays Thomas. Chris pays Eric. Mike pays Brian. Amy pays Sophia. Emma pays Jake. Sarah pays Ryan. Anna pays Grace. James pays Robert. Kevin pays Jane. Peter pays Lucy. Alex pays Helen. Kate pays Andrew. Emma pays,5,Jake
Tom follows Ryan. Kevin follows Karen. Anna follows Zoe. David follows Sophia. Chris follows Daniel. Mark follows Lucy. Lisa follows Jane. Mary follows Robert. Kate follows Jason. Paul follows Grace. Laura follows Jake. John follows Thomas. Chris follows,5,Daniel
Paul asks Jason. Tom asks Jake. Chris asks Andrew. Sarah asks Daniel. Laura asks Karen. Anna asks Linda. Mark asks Jane. Lisa asks Lucy. James asks Zoe. Emma asks Adam. Kate asks Helen. Amy asks Thomas. Laura asks,5,Karen
David sees Adam. Paul sees Eric. Anna sees Daniel. John sees Robert. Mark sees Thomas. Laura sees Jake. Emma sees Helen. Sarah sees Jane. Lisa sees Jason. Peter sees Brian. Mike sees Sophia. James sees Olivia. Mark sees,5,Thomas
Paul calls Grace. James calls Thomas. Amy calls Robert. David calls Jason. Chris calls Brian. Alex calls Emily. John calls Olivia. Laura calls Andrew. Mark calls Jake. Peter calls Linda. Kate calls Sophia. Susan calls Zoe. Alex calls,6,Emily
Kate calls Robert. Paul calls Helen. Tom calls Thomas. Laura calls Lucy. Lisa calls Grace. Alex calls Jane. Chris calls Eric. Mary calls Karen. Anna calls Emily. Sarah calls Brian. Kevin calls Adam. Mark calls Olivia. Alex calls,6,Jane
Paul hates Lucy. Kevin hates Adam. Emma hates Andrew. Mary hates Jake. Susan hates Grace. Chris hates Karen. Mark hates Emily. Tom hates Daniel. David hates Ryan. Anna hates Eric. Peter hates Olivia. Amy hates Jane. Chris hates,6,Karen
Sarah visits Zoe. Tom visits Karen. Mike visits Sophia. Susan visits Daniel. James visits Andrew. Mark visits Lucy. Amy visits Adam. Paul visits Jane. Alex visits Robert. Mary visits Linda. Laura visits Ryan. Chris visits Jake. Mark visits,6,Lucy
Amy wants Thomas. Peter wants Brian. Emma wants Karen. Tom wants Linda. David wants Lucy. Alex wants Jake. Paul wants Daniel. Mike wants Grace. James wants Sophia. Sarah wants Jane. Laura wants Olivia. Mary wants Andrew. Alex wants,6,Jake
Chris asks Jake. Mark asks Adam. Lisa asks Helen. Kevin asks Linda. Tom asks Karen. Emma asks Robert. Kate asks Brian. Mary asks Ryan. Alex asks Emily. David asks Jason. Anna asks Daniel. John asks Lucy. Emma asks,6,Robert
Mike fears Robert. Chris fears Olivia. Sarah fears Emily. John fears Sophia. Alex fears Andrew. Mark fears Brian. Anna fears Eric. Paul fears Adam. Emma fears Linda. Susan fears Helen. Tom fears Karen. Kate fears Grace. Mark fears,6,Brian
Anna loves Jason. Tom loves Emily. Mary loves Karen. Alex loves Jake. Susan loves Sophia. John loves Daniel. Kevin loves Andrew. Mark loves Robert. David loves Linda. Emma loves Jane. Sarah loves Brian. James loves Thomas. John loves,6,Daniel
James wants Lucy. John wants Robert. Emma wants Zoe. Lisa wants Jason. Laura wants Eric. Chris wants Jake. Mary wants Grace. Kevin wants Linda. Mark wants Jane. Susan wants Emily. Alex wants Olivia. Anna wants Brian. Chris wants,6,Jake
Laura thanks Linda. Kevin thanks Thomas. Mary thanks Zoe. Lisa thanks Grace. James thanks Jake. David thanks Helen. Paul thanks Brian. Mark thanks Olivia. Anna thanks Eric. Kate thanks Jane. Alex thanks Jason. Susan thanks Lucy. David thanks,6,Helen
Amy trusts Andrew. Anna trusts Ryan. Lisa trusts Linda. Susan trusts Robert. John trusts Helen. David trusts Zoe. Mark trusts Emily. Chris trusts Sophia. Peter trusts Jake. Mary trusts Olivia. Paul trusts Adam. Emma trusts Eric. David trusts,6,Zoe
Lisa thanks Jake. Mary thanks Helen. Mark thanks Brian. Laura thanks Olivia. Sarah thanks Grace. Peter thanks Ryan. Kevin thanks Robert. Paul thanks Linda. Tom thanks Karen. Mike thanks Eric. Anna thanks Sophia. Amy thanks Daniel. Peter thanks,6,Ryan
