input,target_position,completion
Ben questions Russell. Ian questions Richard. Juan questions Marc. Margaret questions Vincent. Josh questions Louis. Tom questions Zach. Charles questions Ian. Rose questions Joy. Ben questions,1,Russell
Carl respects Stan. Donna respects Tyler. Dennis respects Nicole. Hannah respects Isabel. Juan respects Michael. Lily respects Amelia. Bob respects Joseph. Megan respects Michelle. Carl respects,1,Stan
Michael alerts Jenny. Kurt alerts Wayne. Lucy alerts Joy. David alerts Sean. Louis alerts Howard. Leo alerts Martha. Carol alerts Sandra. Megan alerts Kyle. Michael alerts,1,Jenny
Rose permits Ken. Adam permits Albert. Blake permits Rachel. Thomas permits Maggie. Ben permits Jenny. Mary permits Zach. Fred permits Tyler. Alan permits Stan. Rose permits,1,Ken
Aaron trains Jacob. Craig trains Amber. Jill trains Neil. Johnny trains Rebecca. Kevin trains Nathan. Edward trains Sandra. Thomas trains Judy. Leon trains Sue. Aaron trains,1,Jacob
Robert avoids Rebecca. Ruth avoids Sandra. Harry avoids Leah. Jason avoids Oscar. Lucy avoids Nathan. Helen avoids Teresa. Jerry avoids Kyle. Keith avoids Victoria. Robert avoids,1,Rebecca
Nick blocks Melanie. Louis blocks Aiden. Max blocks Nathan. George blocks Patrick. Ian blocks Lori. Lucy blocks Jenny. June blocks Victoria. Bob blocks Leo. Nick blocks,1,Melanie
Hope invites Victor. Kathy invites Marie. Alex invites Russell. Ellen invites William. Austin invites Sally. Dennis invites Aiden. Rad invites Liam. Frank invites Martha. Hope invites,1,Victor
Katie insists Kelly. Megan insists Michelle. Hannah insists Monica. Leo insists Andrea. Donna insists Leah. Lucy insists Amber. Keith insists Renee. Lauren insists June. Katie insists,1,Kelly
Lisa seeks Wayne. Marie seeks Marc. Lucy seeks Stephanie. Mark seeks Jenny. Joy seeks Sara. Greg seeks Peggy. Jill seeks Oscar. Grace seeks Andrea. Lisa seeks,1,Wayne
Tony captures Joy. Will captures Andrea. Marc captures Tracy. John captures Melissa. Alex captures Isaac. Anna captures Kay. Alan captures Monica. Dave captures Nicole. Tony captures,1,Joy
Kurt reminds April. Hope reminds Patrick. Linda reminds Oscar. Hannah reminds Margaret. Gary reminds Stephen. Kate reminds Nathan. Tom reminds Joseph. Liz reminds Amber. Kurt reminds,1,April
David sends Tracy. Tim sends Violet. Ruth sends Jacob. Alice sends Marie. Howard sends Maggie. Edward sends Sheila. Paul sends Anthony. Juan sends Sandra. David sends,1,Tracy
Alex parks Leon. Ben parks Todd. Kyle parks Irene. Anna parks Louis. Steve parks Ashley. Alice parks Ralph. Mike parks Philip. Jordan parks Isaac. Alex parks,1,Leon
Helen shares Teresa. Scott shares Ruby. Jenny shares Jenny. Justin shares Irene. Ken shares Stephanie. Leon shares Violet. Marc shares Louis. Laura shares Rob. Helen shares,1,Teresa
Kyle stops Nancy. Gary stops June. David stops Kara. Henry stops April. Alex stops Ian. Greg stops Roy. Nick stops Lydia. Dennis stops Ronald. Kyle stops,1,Nancy
Jenny trains Alicia. Diana trains Sharon. Kelly trains Maggie. Martin trains Roy. Jeff trains Rita. Leo trains Roger. Henry trains Ronald. Jean trains Sandra. Diana trains,2,Sharon
Bill writes Joan. Lucy writes Stephanie. George writes Zach. Anna writes Rachel. Brian writes Leo. Leon writes Lauren. Ian writes Howard. Jill writes Olga. Lucy writes,2,Stephanie
Hope faces Tracy. Liz faces Stephanie. Sam faces Lauren. Adam faces Liz. Andrew faces Rachel. Ryan faces Louis. Faith faces Justin. Robert faces Sheila. Liz faces,2,Stephanie
Claire buys Rita. Megan buys Sandra. Maria buys Ronald. Ryan buys Pamela. Ken buys Roger. Andrew buys Sheila. Bill buys Jacob. Charles buys Victor. Megan buys,2,Sandra
Jack likes Kathy. Liz likes Ted. James likes Juan. David likes Lori. Sam likes Stephen. Blake likes Sara. Lily likes Isabel. John likes Tyler. Liz likes,2,Ted
Jake permits Maggie. Kathy permits Ted. Jason permits Kirk. Jeff permits Johnny. Emma permits Justin. Jordan permits Angela. Margaret permits Andrea. James permits Peggy. Kathy permits,2,Ted
John protects Martha. Hannah protects Sara. Dean protects Louis. Bill protects Phil. Blake protects Lauren. Carol protects Ray. Thomas protects Shawn. Greg protects Sandra. Hannah protects,2,Sara
Kevin rewards Sue. Rick rewards Peggy. Hope rewards Renee. Jacob rewards Stephen. Ryan rewards Paula. Thomas rewards Marc. Grace rewards Kay. Jean rewards Nancy. Rick rewards,2,Peggy
Kate adopts Patrick. Faith adopts Todd. Maria adopts Joan. Jenny adopts Kirk. Tony adopts Vanessa. Anne adopts Neil. Aaron adopts Alicia. Mary adopts Wanda. Faith adopts,2,Todd
Thomas allows Teresa. Louis allows Shawn. Margaret allows William. Ellen allows Victor. Megan allows Valerie. Blake allows Jordan. Pat allows Leah. Karen allows Margaret. Louis allows,2,Shawn
Alex finds Adrian. Kate finds Natalie. Eric finds Paula. Margaret finds Wayne. Robert finds Sharon. Liz finds Justin. Matt finds Louis. Lucy finds Michelle. Kate finds,2,Natalie
Tim grows Kim. Jean grows Justin. Ken grows Neil. Anna grows Kay. Michael grows Alicia. Austin grows Oscar. David grows Russell. Claire grows Ted. Jean grows,2,Justin
Joe fixes Nicole. Hope fixes Stephanie. Joy fixes Ashley. Diana fixes Lydia. Lucy fixes Logan. Maggie fixes Liz. Ryan fixes Shirley. Adam fixes Vanessa. Hope fixes,2,Stephanie
Diana supports Martha. Howard supports Jerry. Sarah supports Marc. Ruth supports Patrick. Luke supports Michelle. Ryan supports Roy. Craig supports Lauren. Donna supports Adrian. Howard supports,2,Jerry
Nick cleans Irene. Jill cleans Vincent. Ruth cleans Louis. Blake cleans Kirk. Daniel cleans Isabel. Marc cleans Zach. Karen cleans Anthony. Faith cleans Andrea. Jill cleans,2,Vincent
Martin needs Kelly. Anne needs Melanie. Liz needs Albert. Thomas needs Amelia. Lisa needs Sean. Mark needs Ralph. June needs Marie. Kurt needs Juan. Anne needs,2,Melanie
Dean advises Monica. Gary advises Tracy. Scott advises Margaret. Jacob advises Philip. Alex advises Wanda. Susan advises Ronald. Bob advises Kara. Michael advises Rob. Gary advises,2,Tracy
Ruth finds Vincent. Michael finds Melanie. Faith finds Terry. James finds Leo. Lucy finds Wanda. Helen finds Rita. Dave finds Juan. Jacob finds Tracy. Michael finds,2,Melanie
Sam prohibits Alexa. Aaron prohibits Amelia. Henry prohibits Logan. Blake prohibits Maggie. Susan prohibits Ruby. James prohibits Janet. Thomas prohibits Valerie. Leon prohibits Kirk. Aaron prohibits,2,Amelia
Ken prohibits Walter. Ellen prohibits Kelly. Megan prohibits Joy. Sam prohibits Rachel. Craig prohibits Nicholas. Dean prohibits Patrick. Susan prohibits Sue. Bill prohibits Stephen. Ellen prohibits,2,Kelly
Keith invites June. Mary invites Alison. Tom invites Patrick. Juan invites Ray. Henry invites Sharon. Lucy invites Sally. Emma invites Jordan. Kathy invites Melanie. Mary invites,2,Alison
Lauren brings Justin. Dean brings Leon. Kyle brings Sean. Alex brings Jill. Dennis brings Rebecca. Jake brings Violet. Leon brings Rachel. Henry brings Juan. Dean brings,2,Leon
Scott demands Lauren. Grace demands Patrick. Melissa demands Stephanie. Eric demands Alicia. Maggie demands Kathy. Ken demands Kelly. Alice demands Margaret. Rad demands Terry. Grace demands,2,Patrick
Laura burns Stephanie. Amy burns Vincent. Luke burns Monica. Justin burns Renee. Alan burns Rachel. Leo burns Valerie. Sarah burns Peggy. Charles burns Marie. Amy burns,2,Vincent
Hannah feels Michelle. Ben feels Lydia. Emma feels Ian. Anne feels Valerie. James feels Nicole. Julia feels Sue. Katie feels Logan. Alice feels Sean. Ben feels,2,Lydia
Jeff fights Jacob. Leo fights Olga. Josh fights Liz. Anne fights Noah. Jake fights Alexa. Mark fights Albert. Helen fights Sean. Martin fights Rebecca. Leo fights,2,Olga
Carol approaches June. Emma approaches William. Linda approaches Shirley. Tim approaches Sally. Jane approaches Nathan. Kevin approaches Kyle. Dennis approaches Sheila. Martin approaches Ashley. Emma approaches,2,William
Arthur makes Lori. Mark makes Jacob. Dennis makes Nicole. Rick makes William. Lucy makes Juan. Matt makes Richard. Luke makes Sean. Emma makes Isabel. Mark makes,2,Jacob
Maggie risks Adrian. Jacob risks Kay. Jeff risks Leah. Sarah risks Jerry. Josh risks Travis. Robert risks Tyler. Arthur risks Anthony. Juan risks Kyle. Jacob risks,2,Kay
George shares Irene. Julia shares Sally. Joseph shares Paula. Josh shares Sharon. Jason shares Albert. Ben shares Julian. Peter shares Patrick. Sarah shares Rob. Julia shares,2,Sally
Diana proposes Sean. June proposes Lauren. Rick proposes Amber. Maria proposes Paula. Julia proposes Jean. Max proposes Teresa. Margaret proposes Joseph. Andrew proposes Philip. June proposes,2,Lauren
Maria texts Norman. Adam texts Kim. Katie texts Janet. Alice texts Ruby. Lucy texts Lauren. Luke texts Leo. Leo texts Sheila. Hannah texts Valerie. Adam texts,2,Kim
Austin chooses Ted. Hope chooses Sally. Henry chooses Leah. Harry chooses Kara. Jason chooses Johnny. Charles chooses Ken. Kyle chooses Troy. Scott chooses Adrian. Hope chooses,2,Sally
David permits June. Charles permits Maggie. Jason permits Judy. Rose permits Julian. Emily permits Ian. Jake permits Shirley. Austin permits Sheila. Kurt permits Andrea. Charles permits,2,Maggie
Bob needs Nancy. Scott needs Andrea. Jerry needs William. Edward needs Lori. Donna needs Isabel. Jane needs Joan. Anna needs Stephanie. Dave needs Nathan. Scott needs,2,Andrea
Hannah asks Sandra. John asks Sheila. Michael asks Adrian. Maria asks Roger. Tom asks Nathan. Arthur asks Nancy. Alan asks Norman. Joy asks Joy. John asks,2,Sheila
Megan saves Teresa. Steven saves Janet. Tim saves Liam. Howard saves Angela. Greg saves Ashley. Anne saves Sylvia. David saves Stan. Jake saves Michael. Steven saves,2,Janet
Andrew hugs Irene. Amy hugs Liam. Rick hugs Sheila. Johnny hugs Ralph. Marie hugs Sharon. Justin hugs Robin. Tom hugs Russell. Joe hugs Kurt. Amy hugs,2,Liam
Chris drives Stephen. Claire drives Kay. Will drives Joy. Scott drives Monica. Louis drives Jerry. Aaron drives Amelia. Kim drives Sheila. Anne drives Margaret. Claire drives,2,Kay
Lauren buys Martha. Jordan buys Vincent. Maria buys Leon. Bill buys Phil. Jack buys Maggie. Margaret buys Adrian. Helen buys Russell. Diana buys Anthony. Jordan buys,2,Vincent
Peter affects Jerry. Adam affects Ian. Claire affects Julian. Luke affects Shirley. Frank affects Juan. Kim affects Nicholas. Rad affects Walter. Jason affects Rita. Adam affects,2,Ian
Tim visits Wayne. Steve visits Liz. Claire visits Stan. Howard visits Sandra. Lauren visits Terry. Lisa visits Kim. Anne visits Irene. Joy visits Lydia. Steve visits,2,Liz
Alan attacks Logan. Ellen attacks Ian. Emma attacks Justin. Ruth attacks Sean. Daniel attacks April. Hannah attacks Pam. Peter attacks Sandra. Katie attacks Wanda. Ellen attacks,2,Ian
Sarah assists Peggy. Mary assists Adrian. Nick assists Amber. Austin assists Kim. Rad assists Stephen. Thomas assists Travis. Alex assists Walter. Leon assists Marc. Mary assists,2,Adrian
Rad avoids Kay. Joseph avoids Irene. Marie avoids Kirk. Mark avoids Norman. Ben avoids Stan. Faith avoids Jordan. Liz avoids Noah. Maria avoids Jenny. Joseph avoids,2,Irene
Joy likes Kara. Kate likes Travis. Jeff likes Stephen. Adam likes Vincent. Faith likes Nathan. Maria likes Neil. Henry likes Kathy. Luke likes Lauren. Kate likes,2,Travis
Grace denies Tyler. Rose denies Kurt. Greg denies Jacob. Alex denies Monica. Ruth denies Albert. Marc denies Sean. Edward denies Maggie. Melissa denies Adrian. Rose denies,2,Kurt
Mike questions Ken. Marie questions Valerie. Austin questions Kim. Michael questions Rita. Claire questions Vanessa. Greg questions Neil. Matt questions Troy. Kelly questions Russell. Marie questions,2,Valerie
Amy comforts Stephanie. Jill comforts Tracy. George comforts Liam. Liz comforts Monica. Karen comforts June. Jason comforts William. Leo comforts Norman. Mary comforts Renee. Jill comforts,2,Tracy
Marie proposes Tracy. Kelly proposes Sandra. Aaron proposes Jacob. Alice proposes Monica. Laura proposes William. Emma proposes Vincent. Dennis proposes Isaac. Carol proposes Sally. Kelly proposes,2,Sandra
Adam fights Joan. Jordan fights Ronald. Matt fights Pamela. Jerry fights Kathy. Henry fights William. Max fights Noah. Hannah fights Kara. Linda fights Rachel. Matt fights,3,Pamela
Claire draws April. Dennis draws Michelle. Daniel draws Kara. Leo draws Kathy. Joy draws Anthony. Jeff draws Victoria. George draws Sheila. Jean draws Travis. Daniel draws,3,Kara
Aaron leads Janet. Justin leads Victoria. Jacob leads Kara. Greg leads Alexa. Pat leads Ian. Thomas leads Lauren. Rad leads Sean. James leads Stephen. Jacob leads,3,Kara
Emma adopts Todd. Margaret adopts Sheila. Tony adopts Sue. Jeff adopts Russell. Juan adopts Neil. Austin adopts Monica. Craig adopts Liz. Kathy adopts Margaret. Tony adopts,3,Sue
Mary answers Shirley. Dave answers Sylvia. Maria answers Jenny. Liz answers Jean. Faith answers Liz. Max answers Maggie. Kay answers Sharon. Hannah answers Anthony. Maria answers,3,Jenny
Charles holds Maggie. Max holds Wayne. Hope holds Lydia. Dean holds Victoria. Will holds Sylvia. Anne holds Isaac. Luke holds Amelia. Austin holds Leah. Hope holds,3,Lydia
Lucy wakes Kurt. Jane wakes April. Adam wakes Vincent. Marie wakes Roy. Kate wakes Monica. Melissa wakes Oscar. Bob wakes Lori. Ryan wakes Kim. Adam wakes,3,Vincent
Andrew respects Sandra. Robert respects Victoria. Blake respects Louis. Maria respects Philip. Joy respects Aiden. Melissa respects Nathan. Ruth respects Leo. Kurt respects Richard. Blake respects,3,Louis
Ellen hires Shawn. Grace hires Sharon. Frank hires Renee. Jacob hires Louis. Kelly hires Anthony. Steve hires Johnny. Mark hires Liam. George hires Zach. Frank hires,3,Renee
Craig misses Nicholas. Bob misses Liam. Aaron misses Anthony. Tom misses Janet. Charles misses Alicia. John misses Neil. Lisa misses Ralph. Dean misses Isabel. Aaron misses,3,Anthony
Jason stays Kyle. Jacob stays Kelly. Donna stays Todd. Hannah stays Alexa. Aaron stays Leon. Kurt stays Leah. Mike stays Keith. Hope stays Liz. Donna stays,3,Todd
Jean bothers Jill. Mike bothers Victor. Max bothers Louis. Ruth bothers Teresa. John bothers Pam. Kate bothers Lori. Dennis bothers Zach. Emma bothers Pamela. Max bothers,3,Louis
Liz comforts Irene. Fred comforts Tyler. Nick comforts Jenny. Joseph comforts Olga. Diana comforts Nicholas. Maria comforts Shawn. Greg comforts Joseph. Martin comforts Zach. Nick comforts,3,Jenny
Kevin draws Margaret. Claire draws Sylvia. Greg draws Walter. Carol draws Andrea. Laura draws Sally. Emily draws Louis. Jerry draws Stephen. Brian draws Todd. Greg draws,3,Walter
Dennis bothers Liam. Kevin bothers Sylvia. Carol bothers Isaac. Frank bothers Tracy. Fred bothers Kurt. Jake bothers Jordan. Mary bothers Wayne. Lucy bothers Isabel. Carol bothers,3,Isaac
Tim supports Howard. George supports Jill. Karen supports Logan. Alex supports Ashley. Louis supports Kurt. Blake supports Walter. Aaron supports Ralph. Liz supports Joan. Karen supports,3,Logan
Steven wakes Justin. Michael wakes Albert. Dennis wakes Alexa. Jeff wakes Howard. Brian wakes Sue. Kurt wakes Sylvia. Mary wakes Sheila. Jean wakes Tyler. Dennis wakes,3,Alexa
Max welcomes Lydia. Laura welcomes William. Kay welcomes Sue. Alice welcomes Shirley. Jordan welcomes Paula. Kate welcomes Rob. Keith welcomes Violet. Jean welcomes Marc. Kay welcomes,3,Sue
George leads Sue. Ellen leads Margaret. Will leads Vanessa. Diana leads Zach. Charles leads Neil. Keith leads Phil. Daniel leads Nicole. Ryan leads Norman. Will leads,3,Vanessa
Kathy grabs Terry. Justin grabs Juan. Ben grabs Howard. Kay grabs Sue. Alex grabs Rebecca. Henry grabs Ron. Rick grabs Ralph. Lauren grabs Lauren. Ben grabs,3,Howard
Laura praises Kay. Greg praises June. Paul praises Amber. Emma praises Philip. John praises Roy. Jenny praises Amelia. Marie praises Olga. Frank praises Ronald. Paul praises,3,Amber
Leon alerts Ray. Martin alerts Lydia. Jean alerts Victor. Frank alerts Martin. Luke alerts Roger. Adam alerts Ron. Jake alerts Ken. Sarah alerts Teresa. Jean alerts,3,Victor
Jean pays Jerry. Fred pays Russell. Hannah pays Walter. Ken pays Liz. Max pays Judy. Kate pays Tyler. Katie pays Victor. Emma pays Stan. Hannah pays,3,Walter
Jack buys Kelly. Nick buys Natalie. Tom buys Alexa. Helen buys Justin. Mary buys Tracy. Leo buys Sean. Maria buys Adrian. Arthur buys Pamela. Tom buys,3,Alexa
Matt leaves Pam. Ellen leaves Amber. Ruth leaves Patrick. Kay leaves Michael. Fred leaves Joan. Alice leaves Stephen. Mike leaves Ted. Jake leaves Stephanie. Ruth leaves,3,Patrick
Dennis drives Michelle. Mark drives Richard. Bob drives Angela. Greg drives Marie. Louis drives Vincent. George drives Jerry. Aaron drives Wanda. Leo drives Johnny. Bob drives,3,Angela
Jordan calls Michelle. Lauren calls Louis. Daniel calls Logan. Eric calls Nicholas. Amy calls Melissa. Luke calls Kara. Kevin calls Tyler. Marie calls Wanda. Daniel calls,3,Logan
Bill urges Wanda. Thomas urges Renee. Jason urges Ronald. Rick urges Melanie. Jenny urges Isaac. Austin urges Leon. Katie urges Teresa. Jane urges Andrea. Jason urges,3,Ronald
Maria joins Vanessa. Rose joins Troy. Margaret joins Adrian. Steven joins Martha. Rad joins Kay. Eric joins Jill. Justin joins Ronald. Grace joins Jordan. Margaret joins,3,Adrian
Harry challenges Sheila. Kate challenges Leon. Lauren challenges Kathy. Faith challenges Jerry. Melissa challenges Melissa. Lucy challenges Juan. Will challenges Leah. Greg challenges Violet. Lauren challenges,3,Kathy
Ben approves Martha. Carol approves Ronald. Emma approves Terry. Jane approves Kim. Kay approves Neil. Louis approves Isaac. Robert approves Renee. Keith approves Janet. Emma approves,3,Terry
Joy prohibits Melissa. Greg prohibits Jill. Kathy prohibits Pamela. Mary prohibits Roy. Kelly prohibits Liz. Edward prohibits Julian. Steve prohibits Rebecca. Frank prohibits Roger. Kathy prohibits,3,Pamela
Kathy praises June. Marc praises Neil. Laura praises Ted. Jenny praises Violet. Mark praises Jacob. Rick praises Johnny. Adam praises Sharon. Leo praises Nancy. Laura praises,3,Ted
Alex approves Alexa. Tom approves Joan. Marie approves Violet. Thomas approves Kara. Keith approves Nicholas. Dennis approves Rachel. Adam approves Sheila. Brian approves Louis. Marie approves,3,Violet
Anne chooses Anthony. Kate chooses Maggie. Martin chooses Kirk. Jane chooses Victoria. Alan chooses Kim. Jenny chooses Martha. Daniel chooses Kay. Grace chooses Sue. Martin chooses,3,Kirk
Kyle sees Kurt. Blake sees Teresa. Ken sees Roy. Hannah sees Albert. Bob sees Stephen. Mike sees Howard. Megan sees Nicole. Marie sees Kay. Ken sees,3,Roy
Charles checks Nicole. Ryan checks Sally. Kevin checks Walter. Jason checks Stephanie. Keith checks Shawn. Thomas checks Kara. Linda checks Zach. Justin checks Liam. Kevin checks,3,Walter
Daniel reads Terry. Charles reads Stephanie. Aaron reads Natalie. Max reads Nicholas. Jack reads Rebecca. Linda reads Nancy. Mary reads Tyler. Katie reads Zach. Aaron reads,3,Natalie
Kevin lifts Michelle. Liz lifts Peggy. Pat lifts Noah. Leon lifts Martha. Craig lifts Aiden. Joe lifts Alicia. Eric lifts Marc. John lifts Valerie. Pat lifts,3,Noah
Craig reads Natalie. Grace reads Roger. June reads Ted. Johnny reads Kelly. Ruth reads Ken. Dave reads Margaret. Lauren reads Jenny. Tony reads Judy. June reads,3,Ted
Peter guards Robin. Rick guards Kirk. Gary guards Aiden. Maria guards Jacob. Joseph guards Wanda. Henry guards Logan. Leon guards Kathy. Dennis guards Ralph. Gary guards,3,Aiden
Tony accompanies Sylvia. Kim accompanies Jean. Lisa accompanies Margaret. George accompanies Ken. Charles accompanies Alison. Mark accompanies Ronald. Gary accompanies Kim. Joseph accompanies Martha. Lisa accompanies,3,Margaret
Jeff attacks Leon. Dave attacks Irene. Henry attacks Kirk. Kay attacks Jean. Emily attacks Louis. Matt attacks Peggy. Jack attacks Kim. Johnny attacks Maggie. Henry attacks,3,Kirk
Kim challenges Louis. Kyle challenges Kathy. Kevin challenges Nathan. Joy challenges Neil. Louis challenges Phil. Bob challenges Tyler. Brian challenges Kyle. Harry challenges Ken. Kevin challenges,3,Nathan
Adam sends Monica. Ben sends Kurt. Frank sends Ruby. Jenny sends Paula. Andrew sends Marc. Daniel sends Shirley. George sends Isaac. Katie sends Norman. Frank sends,3,Ruby
Carol scores Amber. Rad scores Kelly. Tim scores Monica. Leo scores Ron. Dean scores Leo. Linda scores Kirk. Pat scores Richard. Arthur scores Sylvia. Tim scores,3,Monica
Keith fights Victoria. Laura fights Lori. Kathy fights Shawn. Jacob fights Andrea. Jordan fights Alexa. Josh fights Vincent. Arthur fights Sharon. Hannah fights Sara. Kathy fights,3,Shawn
Faith supports Rob. Alice supports Ray. Bill supports Todd. Thomas supports Vincent. Jerry supports Monica. Ben supports Adrian. Jenny supports June. Helen supports Ian. Bill supports,3,Todd
Lucy praises Violet. Eric praises Monica. Edward praises Terry. Ellen praises Zach. Michael praises Vincent. Diana praises Liam. Carol praises Lydia. Joe praises Ian. Edward praises,3,Terry
Sarah advises Irene. Diana advises Kara. Kim advises Leo. Susan advises Rebecca. Daniel advises Natalie. Juan advises Liz. Michael advises Alison. Austin advises Lauren. Kim advises,3,Leo
