input,target_position,completion
Bill alerts Lori. Marc alerts Rebecca. Jason alerts Norman. Austin alerts Kim. Jenny alerts Logan. Emma alerts Troy. June alerts Keith. Fred alerts Marc. Leon alerts Stephen. Blake alerts Valerie. Jacob alerts Melanie. Kay alerts Martha. Helen alerts Walter. Brian alerts Jacob. George alerts Vincent. Jane alerts Kirk. Kathy alerts Roy. Melissa alerts Isaac. Emily alerts Michael. Scott alerts Joan. Lily alerts Olga. Peter alerts Tracy. Greg alerts Joy. Amy alerts Rachel. Ken alerts Vanessa. Anna alerts Wayne. Maggie alerts Angela. Nick alerts Stephanie. Sarah alerts Jordan. Jean alerts Ruby. Alice alerts Leon. Ruth alerts Louis. Henry alerts Nancy. Carl alerts Howard. Tom alerts Amelia. Karen alerts Nicholas. Dennis alerts Pam. Gary alerts Terry. Joe alerts Sylvia. Rad alerts Lydia. Jake alerts Victoria. Michael alerts Alicia. Julia alerts Sally. Susan alerts Alexa. Dean alerts Rita. Lisa alerts Ian. Liz alerts Zach. Katie alerts Renee. Kevin alerts Sue. Leo alerts Phil. Lauren alerts Ken. Linda alerts Patrick. Matt alerts Anthony. Will alerts Albert. Daniel alerts Robin. Frank alerts Roger. Max alerts Natalie. Mike alerts Leah. Alex alerts Alison. Kurt alerts Jerry. Aaron alerts Nathan. Juan alerts Pamela. Joy alerts Ashley. Johnny alerts Julian. Bill alerts,1,Lori
Greg judges Ralph. Linda judges Rachel. Alex judges Marie. Ken judges Judy. Claire judges Troy. Melissa judges Norman. Lisa judges Janet. Joseph judges Margaret. Jerry judges Neil. George judges Roger. Harry judges Jill. Kelly judges Oscar. Rick judges Shawn. Jean judges Isabel. Fred judges Richard. Jeff judges Ruby. Rose judges Victor. Emma judges Terry. Paul judges Sandra. Jack judges Ted. Kate judges Walter. Rad judges Violet. Kyle judges Aiden. Margaret judges Tracy. Kim judges Valerie. Grace judges Jordan. Lauren judges Nicole. James judges Victoria. Tony judges Juan. Ian judges Sean. Adam judges Ian. Amy judges Andrea. Kurt judges Sheila. Carol judges Sue. Robert judges Joan. Pat judges Roy. Dennis judges Travis. Anna judges Sally. Donna judges Shirley. Daniel judges Julian. Jane judges Justin. Bob judges Tyler. Emily judges Lori. Jordan judges Leo. Kathy judges Pamela. Tom judges Nancy. Katie judges Angela. Liz judges Martin. Karen judges Noah. Eric judges Jenny. Tim judges Alexa. Steven judges April. Alan judges Liz. Justin judges Vincent. John judges Jacob. Maria judges Phil. Joy judges Pam. Nick judges Robin. Arthur judges Melanie. Joe judges Rob. Jacob judges Joseph. Michael judges Rebecca. Aaron judges Michael. Frank judges Russell. Greg judges,1,Ralph
Amy changes Ashley. Dave changes Peggy. Dennis changes Teresa. Tim changes Roy. Howard changes Leon. Katie changes Robin. Joe changes Joy. Ellen changes Pamela. Michael changes Sharon. Sam changes Stephen. Robert changes Andrea. Kyle changes Marc. Jean changes Shirley. Ben changes Alison. Alan changes Sandra. Steve changes Natalie. Carl changes Martha. Grace changes Olga. Lisa changes Neil. Mary changes Lydia. Fred changes Russell. Greg changes Jill. Linda changes Amelia. Pat changes Keith. James changes Ron. Melissa changes Joseph. Julia changes Liz. Harry changes Howard. Jeff changes Adrian. Alex changes Ray. Kathy changes Monica. Leo changes Melissa. Kate changes Roger. Craig changes Valerie. Jason changes Sylvia. Bob changes Ian. Lily changes Ruby. Karen changes Victoria. Jerry changes Kurt. George changes Julian. Joy changes Phil. Lauren changes Alexa. Dean changes Jerry. Leon changes Patrick. Will changes Lauren. Bill changes Nathan. Arthur changes Philip. Kurt changes Travis. Gary changes Liam. Nick changes Kara. June changes Alicia. Mark changes Wayne. Jake changes Rita. Aaron changes Ralph. Mike changes Irene. Maria changes Tyler. Ruth changes Todd. Charles changes Troy. Kay changes Marie. John changes Juan. Ian changes Nicole. Paul changes Leah. Jenny changes Kirk. Diana changes Michael. Amy changes,1,Ashley
George hates Todd. Josh hates Julian. Lauren hates Walter. Dave hates Jacob. Linda hates Kay. Pat hates Ted. Emma hates Rebecca. Henry hates Neil. Lisa hates Jean. Rick hates Sean. Fred hates Leo. Aaron hates Stan. Emily hates Leah. Hope hates Rachel. Mike hates Jordan. Brian hates Valerie. Jacob hates Kurt. Sam hates Olga. Maria hates Marie. Daniel hates Natalie. Sarah hates June. Paul hates Pam. John hates Paula. Louis hates Nancy. Lily hates Sally. Carl hates Albert. Robert hates Maggie. Ruth hates Richard. Mary hates Stephanie. Blake hates Patrick. Tony hates Vanessa. Martin hates Joy. Jenny hates Amelia. Jason hates Rita. Jane hates Juan. Will hates Wayne. Kathy hates Isabel. Liz hates Sylvia. Bob hates Pamela. Tim hates Sue. Craig hates Ronald. Justin hates Russell. Leo hates Michelle. Michael hates Joseph. Juan hates Phil. Luke hates William. Max hates Jenny. Alex hates Aiden. Andrew hates Ralph. Nick hates Lori. Ellen hates Joan. David hates Justin. Rad hates Ian. Joy hates Martha. Chris hates Alicia. Carol hates Marc. Gary hates Michael. Marie hates Leon. Laura hates Angela. Ken hates Teresa. Edward hates Victor. Frank hates Nathan. Jordan hates Ray. Jill hates Oscar. George hates,1,Todd
Nick protects Joy. Hope protects Ruby. Edward protects Pam. Claire protects Roger. Ben protects Sue. Jill protects Ron. Kelly protects Wayne. Anna protects Roy. Henry protects Tracy. Lauren protects Julian. Andrew protects Vincent. Ian protects Jordan. Dave protects Travis. Jake protects Peggy. Amy protects Sandra. David protects Jacob. Steve protects Renee. Kurt protects Margaret. Austin protects Robin. Margaret protects Marie. Jeff protects Victoria. Kim protects Jerry. Maggie protects Keith. Katie protects Stephen. Jerry protects Stephanie. Laura protects Louis. Susan protects Rob. Jason protects Alexa. Gary protects Vanessa. Harry protects Sharon. Frank protects Pamela. Alan protects Monica. Linda protects Teresa. Karen protects Wanda. Adam protects Liz. Jane protects Jenny. Eric protects Leon. Carol protects Joseph. Pat protects Juan. Bob protects Ronald. Aaron protects Kathy. Helen protects Sylvia. Will protects Justin. Martin protects Richard. Kate protects Sean. John protects Rebecca. Julia protects Nancy. Blake protects Maggie. Scott protects June. Anne protects Kyle. Alice protects Violet. Michael protects Russell. Jack protects Oscar. Arthur protects Norman. Joy protects Michael. Sam protects Neil. Kyle protects Rita. Justin protects Anthony. Alex protects Ray. Bill protects Joan. Leon protects Shawn. Diana protects William. Brian protects Judy. James protects Sally. Nick protects,1,Joy
Kurt wakes Sheila. Rose wakes Janet. Margaret wakes Nicholas. Carol wakes Martha. Lauren wakes Nicole. Katie wakes William. Brian wakes Valerie. Jason wakes Ted. Arthur wakes Melanie. Jill wakes Nathan. Alex wakes Stephen. Marie wakes Ray. Alan wakes Margaret. Thomas wakes Terry. George wakes Phil. Bob wakes Joy. Emma wakes April. Aaron wakes Monica. Joy wakes Ronald. Jake wakes Lydia. Juan wakes Zach. Diana wakes Sandra. Mike wakes Juan. Will wakes Stephanie. Craig wakes Roy. Peter wakes Logan. Kevin wakes Ralph. Edward wakes Martin. Max wakes Natalie. Claire wakes Kim. Steven wakes Marie. Daniel wakes Kyle. Megan wakes Kirk. Bill wakes Jean. Marc wakes Noah. David wakes Sara. Jacob wakes Neil. Helen wakes Roger. Liz wakes Jenny. Matt wakes Pamela. Martin wakes Sue. Justin wakes Isabel. Adam wakes Wayne. Tim wakes Howard. Scott wakes Todd. Lily wakes Peggy. Sarah wakes Ron. Melissa wakes Paula. Jack wakes Irene. Leo wakes Renee. Grace wakes Rachel. Kelly wakes Leah. Linda wakes Sally. Susan wakes Tracy. Keith wakes Ruby. Steve wakes Michael. Tony wakes Jordan. Mark wakes Ashley. Johnny wakes Rob. Carl wakes Vanessa. Dave wakes Walter. Pat wakes Liam. Amy wakes Maggie. Lisa wakes Tyler. Kurt wakes,1,Sheila
Emma asks Kara. Kate asks Martha. John asks Shirley. Edward asks Nancy. Joe asks Nicholas. Luke asks Alison. Johnny asks Walter. Adam asks Richard. Kathy asks Wanda. Tim asks Irene. Anne asks Sheila. Harry asks Jacob. Kevin asks Stephanie. Maggie asks Roger. Justin asks Johnny. Frank asks Stan. Kelly asks Amber. Carl asks Shawn. Lisa asks Marie. Lauren asks Ronald. Margaret asks Angela. Alice asks Lydia. Lily asks Peggy. Mike asks Aiden. Jerry asks Kyle. Kay asks Tyler. Bob asks Jill. Susan asks Sylvia. Peter asks June. David asks Russell. Megan asks Monica. Diana asks Zach. Thomas asks Victor. Ryan asks Michelle. Greg asks Rachel. Rad asks Sandra. Katie asks Keith. George asks Olga. Paul asks Ruby. Blake asks Ashley. Josh asks Kurt. Louis asks Leah. Laura asks Kathy. Brian asks Liam. Gary asks Todd. Dennis asks Amelia. Jenny asks Howard. Carol asks Albert. Jill asks Louis. Ellen asks Rob. Jeff asks Leo. Alan asks Leon. Nick asks Michael. Mark asks Vincent. Anna asks Jordan. Fred asks Adrian. June asks Sara. Andrew asks Ray. Kyle asks Sue. Martin asks Neil. Jason asks Joy. Joy asks Wayne. Tom asks Jean. Will asks Rita. Emma asks,1,Kara
Leo welcomes Olga. Emma welcomes Peggy. Sam welcomes Alison. Ian welcomes Sally. Jean welcomes Irene. Aaron welcomes Isaac. Daniel welcomes Lauren. Andrew welcomes Melanie. Maggie welcomes Walter. Helen welcomes Victor. Greg welcomes Pamela. Arthur welcomes Keith. Bob welcomes Albert. Tony welcomes Philip. Nick welcomes Richard. Juan welcomes Todd. George welcomes Melissa. Charles welcomes Lydia. Mike welcomes Martha. June welcomes Noah. Margaret welcomes Howard. Emily welcomes Liz. Eric welcomes Victoria. Marc welcomes Sean. Pat welcomes Michelle. Mary welcomes Vincent. Ben welcomes Sharon. Marie welcomes Liam. Craig welcomes Jean. Jane welcomes Rita. Jerry welcomes Tracy. Carol welcomes Leo. Jeff welcomes Roy. Lucy welcomes Sylvia. Will welcomes Ian. Kelly welcomes Logan. Rose welcomes Kirk. Donna welcomes Ted. Liz welcomes June. Amy welcomes Neil. Megan welcomes Nicholas. Ellen welcomes Violet. Alice welcomes Vanessa. Kathy welcomes Joan. Martin welcomes Leon. Max welcomes Rob. Lisa welcomes Pam. Michael welcomes Kara. Jason welcomes Louis. Kim welcomes April. Karen welcomes Shirley. Katie welcomes Johnny. Hope welcomes Stephanie. Rick welcomes Kim. Peter welcomes Ron. Kay welcomes Isabel. James welcomes Zach. Brian welcomes Paula. Edward welcomes Alexa. Robert welcomes Jacob. Justin welcomes Kay. Melissa welcomes Leah. Dave welcomes Renee. Steve welcomes Joy. Leo welcomes,1,Olga
Melissa attacks Shirley. Kelly attacks Jenny. Pat attacks Martin. Justin attacks Ted. Bill attacks Pamela. Steve attacks Ron. Kate attacks Jean. Rick attacks Todd. Blake attacks Leo. Scott attacks Victor. Helen attacks Wanda. Laura attacks Norman. Jill attacks Robin. Sarah attacks Marc. Marie attacks Nathan. Katie attacks Kyle. Jenny attacks Leon. Jean attacks Ruby. Howard attacks Stan. Emma attacks Roy. Maria attacks Ralph. David attacks Kelly. Diana attacks Janet. Claire attacks Sharon. Kay attacks Justin. Paul attacks William. Harry attacks Ray. James attacks Teresa. Lucy attacks Rebecca. Anne attacks Sara. Sam attacks Alexa. Rad attacks Patrick. Lauren attacks Lydia. Kathy attacks Wayne. Jerry attacks Amber. Tony attacks Anthony. Joe attacks Howard. Jack attacks Renee. John attacks Sheila. Martin attacks Kirk. Will attacks Peggy. Gary attacks Troy. Carol attacks Ronald. Jane attacks Phil. Michael attacks Lauren. George attacks Johnny. Amy attacks Jacob. Leo attacks Tyler. Bob attacks Isaac. Maggie attacks Stephen. Andrew attacks Natalie. Jordan attacks Kay. Megan attacks Julian. Faith attacks Olga. Craig attacks Melanie. Dave attacks Sylvia. Chris attacks Isabel. Steven attacks Kathy. Josh attacks Russell. Ben attacks Rita. Susan attacks Alison. Max attacks Pam. Joy attacks Philip. Kevin attacks Melissa. Melissa attacks,1,Shirley
Alice finds Jill. Mike finds Marie. Eric finds Teresa. Ian finds Nicole. Henry finds Angela. Melissa finds Jerry. Scott finds Melanie. Lily finds Alexa. Jordan finds Stan. Keith finds Stephen. Linda finds Victoria. Tim finds Jordan. Kelly finds Ralph. Ken finds William. Adam finds Shirley. Johnny finds Tyler. Grace finds Amber. Aaron finds Sue. Faith finds Leo. Pat finds Melissa. Steve finds Roger. Rick finds Sara. Jean finds Julian. Frank finds Ruby. Carl finds Sandra. James finds Joan. Jane finds Troy. Rad finds Jacob. Hannah finds Lori. June finds Robin. Bob finds Violet. Robert finds Sally. Anna finds Noah. Leo finds Kara. Kay finds Rita. Sam finds Vanessa. Hope finds April. Kyle finds Walter. Will finds Marc. Dennis finds Zach. Katie finds Peggy. Harry finds Rebecca. Jack finds Isabel. Dave finds Justin. Margaret finds Ray. Jerry finds Sylvia. Emma finds Isaac. Bill finds Keith. Julia finds Liam. Tony finds Ron. Maria finds Shawn. Chris finds Martin. Greg finds Tracy. Nick finds Pam. Megan finds Rob. Mark finds Patrick. Peter finds Kyle. Lauren finds Lauren. Jacob finds Natalie. Kevin finds Michelle. John finds Norman. Tom finds Kay. Emily finds Sharon. Joe finds Kathy. Alice finds,1,Jill
June pays Howard. Lisa pays Sean. Marie pays Lydia. Jason pays Stan. Dean pays Pamela. Howard pays Zach. Melissa pays Michael. Maggie pays Aiden. Dennis pays Margaret. Diana pays Noah. Joe pays Russell. David pays Travis. Fred pays Leah. Nick pays Marie. Martin pays Patrick. Amy pays Ken. Alice pays Melissa. Jane pays Andrea. Emma pays Sheila. Faith pays Kay. Jerry pays Walter. Eric pays Martin. Matt pays Shirley. Justin pays Irene. Ryan pays Rob. Jean pays Vanessa. Susan pays Kara. John pays Richard. Mark pays Joy. Pat pays Logan. Leo pays Joan. Tom pays Amelia. Charles pays Phil. Scott pays Anthony. Will pays Melanie. Harry pays Sylvia. James pays Monica. Andrew pays June. Robert pays Renee. Chris pays Jacob. Leon pays Natalie. Kim pays Ashley. Mary pays Wanda. Megan pays Rebecca. Brian pays Valerie. Rick pays Martha. Bill pays Michelle. Edward pays Joseph. Liz pays Kurt. Helen pays Terry. Aaron pays Victor. Jill pays Justin. Peter pays Stephen. Linda pays Shawn. Sarah pays Alexa. Steve pays Juan. Louis pays Nicole. Emily pays Kirk. Jack pays William. Ruth pays Isabel. Ellen pays Peggy. Kate pays Ron. Tony pays Robin. Sam pays Lori. June pays,1,Howard
